id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/lakd/keliumokestis,,,,,,,,,,,,,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,vadovas,,,,,https://atviriduomenys.readthedocs.io/,,
,,roadvignette,,,,csv,,,,,,,,
,,,,Vignette,,,"vinjetes_rusis, vinjetes_serija",,,4,,vadovas:dsa/dimensijos.html#model.ref,Kelių naudotojų mokesčio pardavimų statistika,
,,,,,kilmes_salis,string,,tp_salis,,2,open,,Transporto priemonės registracijos šalis,
,,,,,,comment,type,,"create(property: ""tp"", type: ""ref"", ref: ""/datasets/gov/regitra/tp/TransportoPriemone[kilmes_salis]"")",4,,,,
,,,,,,comment,property,,"update(property: ""tp.kilmes_salis"", type: """")",4,,spinta:216,,
,,,,,kategorija,string,,tp_kategorija,,2,open,,Transporto priemonės kategorija,
,,,,,,comment,property,,"update(property: ""tp.kategorija"", type: """")",4,,spinta:216,,
,,,,,vinjetes_rusis,string,,vinjetes_rusis,,4,open,,Vinjetės laikotarpis,
,,,,,,enum,,,"""Diena""",,,,Diena,
,,,,,,,,,"""Savaitė""",,,,Savaitė,
,,,,,,,,,"""Menuo""",,,,Mėnuo,
,,,,,,,,,"""Metai""",,,,Metai,
,,,,,vinjetes_serija,string,,vinjetes_serija,,4,open,,Vinjetės serija,
,,,,,,enum,,,"""A""",,,,M2; N1; N1–N3 (iki 16 t. įsk. ž. ū. v. subjektai); SPEC. TR. PR.,
,,,,,,,,,"""B""",,,,M3; N2; N3 ,
,,,,,,,,,"""C""",,,,M2; N1; N1–N3 (iki 16 t. įsk. ž. ū. v. subjektai); SPEC. TR. PR. ,
,,,,,,,,,"""D""",,,,"M3 (> 8 ≤ 22 sėdimos vietos keleiviams, ≥ 5t.); N2 (≥ EURO IV) ",
,,,,,,,,,"""E""",,,,"M3 (> 22 sėdimos vietos keleiviams); N2 (EURO 0, I, II, III); N3 (≥ EURO IV) ",
,,,,,,,,,"""F""",,,,"N3 (EURO 0, I, II, III) ",
,,,,,,,,,"""G""",,,,M2; N1; N1–N3 (iki 16 t. įsk. ž. ū. v. subjektai); SPEC. TR. PR. ,
,,,,,,,,,"""H""",,,,"M3 (> 8 ≤ 22 sėdimos vietos keleiviams, ≥ 5t.); N2 (≥ EURO IV) ",
,,,,,,,,,"""I""",,,,"M3 (> 22 sėdimos vietos keleiviams); N2 (EURO 0, I, II, III); N3 (≥ EURO IV) ",
,,,,,,,,,"""J""",,,,"N3 (EURO 0, I, II, III) ",
,,,,,,,,,"""K""",,,,M2; N1; N1–N3 (iki 16 t. įsk. ž. ū. v. subjektai) ir N1 SPEC. TR. PR. ,
,,,,,,,,,"""L""",,,,"SPEC. TR. PR., išskyrus N1 kategoriją ",
,,,,,,,,,"""M""",,,,"M3 (> 8 ≤ 22 sėdimos vietos keleiviams, ≥ 5t.); N2 (≥ EURO IV) ",
,,,,,,,,,"""N""",,,,"M3 (> 22 sėdimos vietos keleiviams); N2 (EURO 0, I, II, III); N3 (≥ EURO IV) ",
,,,,,,,,,"""O""",,,,"N3 (EURO 0, I, II, III) ",
,,,,,kiekis,integer,U,kiekis,,4,open,,Pardavimų kiekis,
