id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/zuikvc/aviu_ozku_lytys,,,,,,,,,,,,,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,,,,,,,,
,,aol,,,,csv,,{dist.dowload_url},tabular(sep: ';'),,,,,
,,,,,,comment,type,,"create(type: ""param"", ref: ""dist"", source: ""/datasets/gov/ivpk/adp/catalog/DatasetDistribution"")",4,open,spinta:210,,
,,,,,,,,,,,,,,
,,,,AviuOzkuLyciuPasiskirstymas,,,savivaldybe,,,2,,,Aviu ir ožkų pasiskirstymas pagal lytis,
,,,,,savivaldybe,string,,Gyvūno bandos savivaldybės pavadinimas ,,2,open,,Gyvūno bandos savivaldybės pavadinimas ,
,,,,,,comment,type,,"create(property: ""savivaldybe"", type: ""ref"", ref: ""/datasets/gov/rc/ar/savivaldybe/Savivaldybe"")",2,open,,,
,,,,,,comment,type,,"update(property: ""savivaldybe.pavadinimas"", type: """")",2,open,spinta:216,,
,,,,,avys_vyr,integer,U,Vyriškos lyties avių skaičius,,4,open,,Vyriškosios lyties avių skaičius,
,,,,,avys_mot,integer,U,Moteriškos lyties avių skaičius,,4,open,,Moteriškosios lyties avių skaičius,
,,,,,avys_eriavedes,integer,U,Ėriavedžių skaičius,,4,open,,Ėriavedžių skaičius,
,,,,,ozkos_vyr,integer,U,Vyriškos lyties ožkų skaičius,,4,open,,Vyriškosios lyties ožkų skaičius,
,,,,,ozkos_mot,integer,U,Moteriškos lyties ožkų skaičius,,4,open,,Moteriškosios lyties ožkų skaičius,
,,,,,ozkos_ozkavedes,integer,U,Ožkavedžių skaičius,,4,open,,Ožkavedžių skaičius,
