id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/lhmt/meteorologiniai_stebėjimai,,,,,,,,,,,,,
,,stations,,,,json,,https://api.meteo.lt/v1/stations,,,,,,
,,,,StationsList,,,,,,4,,,,
,,,,,"code ",string,,code,,4,open,,"Stoties kodas",
,,,,,name,string,,name,,4,open,,"Stoties pavadinimas",
,,,,,latitude,number,,cordinates.latitude,,2,open,,Platuma,
,,,,,longitude,number,,cordinates.longitude,,2,open,,Ilguma,
,,,,,coordinates,"geometry(point, 4326)",m,,"point(latitude, longitude)",4,open,,"Stoties koordinatės","WGS 84 dešimtainiais laipsniais."
,,,,,,,,,,,,,,
,,station,,,,json,,https://api.meteo.lt/v1/stations/{station-code},,,,,,
,,,,Station,,,station-code,,,4,,,,
,,,,,"code ",string,," ",,4,open,,"Stoties kodas",
,,,,,name,string,,name,,4,open,,"Stoties pavadinimas",
,,,,,type,string,,type,,4,open,,"Stoties tipas",
,,,,,latitude,number,,cordinates.latitude,,2,open,,Platuma,
,,,,,longitude,number,,cordinates.longitude,,2,open,,Ilguma,
,,,,,coordinates,"geometry(point, 4326)",m,,"point(latitude, longitude)",4,open,,"Stoties koordinatės","WGS 84 dešimtainiais laipsniais."
,,,,,,,,,,,,,,
,,observations,,,,json,,https://api.meteo.lt/v1/stations/{station-code}/observations,,,,,,
,,,,StationStoredData,,,station-code,,,4,,,,
,,,,,"code ",string,,code,,4,open,,"Stoties kodas",
,,,,,start_time_utc,datetime,S,observationsDataRange.startTimeUtc,,4,open,,"Saugomų stoties stebėjimų duomenų laiko intervalo pradžia","UTC laiko juosta."
,,,,,end_time_utc,datetime,S,observationsDataRange.endTimeUtc,,4,open,,"Saugomų stoties stebėjimų duomenų laiko intervalo pabaiga","UTC laiko juosta."
,,,,,,,,,,,,,,
,,date,,,,json,,https://api.meteo.lt/v1/stations/{station-code}/observations/{date},,,,,,
,,,,,,param,station-code,Station,select(code),,,,,
,,,,,,param,date,Date,select(date),,,,,
,,,,StationObservation,,,"observation_time_utc ",observations,,4,,,,
,,,,,station,ref,Station,..station.code,,4,open,,,
,,,,,"observation_time_utc ",datetime,S,"observationTimeUtc ",,4,open,,,
,,,,,air_temperature,number,,airTemperature,,4,open,,"Oro temperatūra, °C",
,,,,,feels_like_temperature,number,,feelsLikeTemperature,,4,open,,"Juntamoji temperatūra, °C",
,,,,,wind_speed,number,,windSpeed,,4,open,,"Vėjo greitis, m/s",
,,,,,wind_gust,number,,windGust," ",4,open,,"Vėjo gūsis, m/s",
,,,,,wind_direction,number,,windDirection,,4,open,,"Vėjo kryptis, °","Reikšmės: 0 - iš šiaurės, 180 - iš pietų ir t. t."
,,,,,cloud_cover,number,,cloudCover,,4,open,,"Debesuotumas, % ","Reikšmės: 0 - giedra, 100 – debesuota. Nepavykus nustatyti debesuotumo (pavyzdžiui dėl rūko), gražinama null reikšmė."
,,,,,sea_level_pressure,number,,seaLevelPressure,,4,open,,"Slėgis jūros lygyje, hPa",
,,,,,relative_humidity,number,,relativeHumidity,,4,open,,"Santykinė oro drėgmė, %",
,,,,,precipitation,number,,precipitation,,4,open,,"Kritulių kiekis, mm",
,,,,,condition_code,string,,"conditionCode ",,4,open,,"Oro sąlygos, kodas",
,,,,,,enum,,"clear ",,,,,Giedra,
,,,,,,,,partly-cloudy,,,,,"Mažai debesuota",
,,,,,,,,variable-cloudiness,,,,,"Nepastoviai debesuota",
,,,,,,,,cloudy-with-sunny-intervals,,,,,"Debesuota su pragiedruliais",
,,,,,,,,cloudy,,,,,Debesuota,
,,,,,,,,thunder,,,,,Perkūnija,
,,,,,,,,isolated-thunderstorms,,,,,"Trumpas lietus su perkūnija",
,,,,,,,,thunderstorms,,,,,"Lietus su perkūnija",
,,,,,,,,light-rain,,,,,"Nedidelis lietus",
,,,,,,,,rain,,,,,Lietus,
,,,,,,,,heavy-rain,,,,,"Smarkus lietus",
,,,,,,,,rain-showers,,,,,"Trumpas lietus",
,,,,,,,,light-rain-at-times,,,,,"Protarpiais nedidelis lietus",
,,,,,,,,rain-at-times,,,,,"Protarpiais lietus",
,,,,,,,,light-sleet,,,,,"Nedidelė šlapdriba",
,,,,,,,,sleet,,,,,Šlapdriba,
,,,,,,,,sleet-at-times,,,,,"Protarpiais šlapdriba",
,,,,,,,,sleet-showers,,,,,"Trumpa šlapdriba",
,,,,,,,,freezing-rain,,,,,Lijundra,
,,,,,,,,hail,,,,,Kruša,
,,,,,,,,light-snow,,,,,"Nedidelis sniegas",
,,,,,,,,snow,,,,," Sniegas",
,,,,,,,,heavy-snow,,,,,"Smarkus sniegas",
,,,,,,,,snow-showers,,,,,"Trumpas sniegas",
,,,,,,,,snow-at-times,,,,,"Protarpiais sniegas",
,,,,,,,,light-snow-at-times,,,,,"Protarpiais nedidelis sniegas",
,,,,,,,,snowstorm,,,,,Pūga,
,,,,,,,,mist,,,,,Rūkana,
,,,,,,,,fog,,,,,Rūkas,
,,,,,,,,squall,,,,,Škvalas,
