id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/aaa/oro_monitoringo_matavimai,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,Tyrimai,,,,,,2,,,Tyrimai,
,,,,,tad_id,string,,,,4,open,,Tyrimo id,
,,,,,tad_laikotarpis_nuo,date,D,,,4,open,,Tyrimo laikotarpis nuo,
,,,,,tad_laikotarpis_iki,date,D,,,4,open,,Tyrimo laikotarpis iki,
,,,,,tad_gis_taskas,"geometry(point, 3346)",,,,3,open,,Tyrimo vieta,
,,,,,vkl_pavad,string,,,,3,open,,Veiklos pavadinimas,
,,,,,ttr_pavad,string,,,,4,open,,Tyrimų terpės pavadinimas,
,,,,,,enum,,,"""Aplinkos oras""",,,,Aplinkos oras,
,,,,,,,,,"""Biota""",,,,Biota,
,,,,,,,,,"""Paviršinis vanduo""",,,,Paviršinis vanduo,
,,,,,,,,,,,,,,
,,,,ParametraiVienetai,,,,,,2,,,Parametrai,
,,,,,ptm_kodas,string,,,,2,open,,Parametro kodas (gali būti sutrumpintas parametro pavadinimas),
,,,,,ptm_pavad,string,,,,2,open,,Parametro pavadinimas,
,,,,,mvn_kodas,string,,,,2,open,,Matavimo vieneto kodas,
,,,,,mvn_pavad,string,,,,2,open,,Matavimo vieneto pavadinimas,
