id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/ivpk/statistika,,,,,,,,,,,,IVPK statistikos portalo duomenys,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,,,,,,,,
,,statistika,,,,csv,,https://data.gov.lt/dataset/1194/download/13191/Apklausos%20duomenys%202018%202022.csv,,,,,,
,,,,NaudojimosiITStatistika,,,"eil_nr, metai, pusmetis",,,2,,,,
,,,,,metai,integer,,metai,,2,open,,Metai kada daryta apklausa,
,,,,,,comment,type,,"update(type: ""date"", ref: ""Y"")",4,open,spinta:213,,
,,,,,pusmetis,string,,pusmetis,,3,open,,Pusmetis,
,,,,,eil_nr,integer,,nr,,3,open,,,
,,,,,b1,integer,,b1,,4,open,,"Ar per paskutinius 12 mėnesių jūs naudojotės internetu, nesvarbu kur – namuose, darbe, mokymo įstaigoje, bibliotekoje ar kur nors kitur?",
,,,,,,enum,,,1,,,,Taip,
,,,,,,,,,2,,,,Ne,
,,,,,,,,,9,,,,"(Neskaityti) Nežino, neatsakė",
,,,,,b2,integer,,b2,,4,open,,"Ar per paskutinius 12 mėnesių jūs bent kartą lankėtės tokiose  viešųjų institucijų interneto svetainėse, kurios pateiktos kortelėje b5? (rodyti kortelę b5 su paslaugų lentele)",
,,,,,,enum,,,1,,,,"Taip, lankėtės",
,,,,,,,,,2,,,,"Ne, nesilankėte",
,,,,,,,,,9,,,,"(Neskaityti) Nežino, neatsakė",
,,,,,b3a,integer,,b3a,,1,open,,Dėl kokių priežasčių jūs nesilankote viešųjų institucijų interneto svetainėse? (Galimi keli atsakymai),
,,,,,,enum,,,1,,,,Nerandu man reikiamos informacijos (b3a.1),
,,,,,,,,,2,,,,Pateikiama informacija yra nekokybiška (b3a.2),
,,,,,,,,,3,,,,Per daug sudėtina naudotis elektroninėmis paslaugomis (b3a.3),
,,,,,,,,,4,,,,Kitas - Kas? (Nurodyti) (b3a.4),
,,,,,,,,,9,,,,"(Neskaityti) Nežino, neatsakė (b3a.9)",
,,,,,b3b,integer,,b3b,,1,open,,Kokiu tikslu jūs lankėtės bei kokios informacijos ar paslaugų ieškojote viešųjų institucijų interneto svetainėse? (Galimi keli atsakymai),
,,,,,,enum,,,1,,,,Bendrosios informacijos apie viešąją instituciją ir jos veiklos sritis paieška (b3b.1),
,,,,,,,,,2,,,,"Darbuotojų, jų kontaktinės informacijos paieška (b3b.2)",
,,,,,,,,,3,,,,"Informacijos apie viešosios institucijos teikiamas viešąsias paslaugas, jų gavimo tvarką paieška (b3b.3)",
,,,,,,,,,4,,,,"Informacijos apie teisės aktus, nutarimus, reikalavimus ir panašios informacijos paieška (b3b.4)",
,,,,,,,,,5,,,,Naudojimasis elektronine viešąja paslauga (b3b.5),
,,,,,,,,,6,,,,"Prašymų, formų ar kitų dokumentų, skirtų pildyti popieriuje, parsisiuntimas (b3b.6)",
,,,,,,,,,7,,,,Paklausimų viešojo sektoriaus institucijai teikimas ar kreipimasis dėl informacijos per elektroninį paštą,
,,,,,,,,,8,,,,Informacijos apie Galimybių pasą paieška ir jo aktyvavimas internetu,
,,,,,,,,,9,,,,Kita – Kas? (Nurodyti),
,,,,,,,,,99,,,,"(Neskaityti) Nežino, neatsakė",
,,,,,b4,integer,,b4,,4,open,,Kaip jūs vertinate viešųjų institucijų interneto svetainėse pateikiamos informacijos kokybę?,
,,,,,,enum,,,1,,,,Teigiamai,
,,,,,,,,,2,,,,Greičiau teigiamai,
,,,,,,,,,3,,,,"Nei teigiamai, nei neigiamai",
,,,,,,,,,4,,,,Greičiau neigiamai,
,,,,,,,,,5,,,,Neigiamai,
,,,,,,,,,6,,,,"(Neskaityti) Nežino, neatsakė",
,,,,,b5_1a,integer,,b5a.1,,4,open,,,
,,,,,,enum,,,1,,,,Taip,
,,,,,,,,,2,,,,Ne / neatsakė,
,,,,,b5_1b,integer,,b5a.2,,4,open,,"Kaip jūs vertinate šios elektroninės paslaugos kokybę, t.y. Pateikiamos informacijos aiškumą, naudingumą bei patogumą naudotis?","Vertinimui naudokite 10 balų skalę, kur „1“ reiškia „labai žema kokybė“, o „10“ - labai aukšta kokybė“."
,,,,,,enum,,,1,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,2,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,3,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,4,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,5,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,6,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,7,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,8,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,9,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,10,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,99,,,,N/N,
,,,,,b5_2a,integer,,b5a.3,,4,open,,Ar per paskutinius 12 mėnesių jūs naudojotės tokia elektronine paslauga – darbo ar darbo skelbimų paieška internetu užimtumo tarnybos tinklalapyje?,
,,,,,,enum,,,1,,,,Taip,
,,,,,,,,,2,,,,Ne / neatsakė,
,,,,,b5_2b,integer,,b5a.4,,4,open,,"Kaip jūs vertinate šios elektroninės paslaugos kokybę, t.y. Pateikiamos informacijos aiškumą, naudingumą bei patogumą naudotis?","Vertinimui naudokite 10 balų skalę, kur „1“ reiškia „labai žema kokybė“, o „10“ - labai aukšta kokybė“."
,,,,,,enum,,,1,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,2,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,3,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,4,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,5,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,6,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,7,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,8,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,9,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,10,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,99,,,,N/N,
,,,,,b5_3a,integer,,b5a.5,,4,open,,Ar per paskutinius 12 mėnesių jūs naudojotės tokia elektronine paslauga – socialinės apsaugos pašalpų ir išmokų užsakymas / gavimas internetu iš sodros ir savivaldybių?,
,,,,,,enum,,,1,,,,Taip,
,,,,,,,,,2,,,,Ne / neatsakė,
,,,,,b5_3b,integer,,b5a.6,,4,open,,"Kaip jūs vertinate 10 balų skalėje šios elektroninės paslaugos kokybę, t.y. Pateikiamos informacijos aiškumą, naudingumą bei patogumą naudotis? ",
,,,,,,enum,,,1,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,2,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,3,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,4,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,5,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,6,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,7,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,8,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,9,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,10,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,99,,,,N/N,
,,,,,b5_4a,integer,,b5a.7,,4,open,,Ar per paskutinius 12 mėnesių jūs naudojotės tokia elektronine paslauga – informacijos apie asmens dokumentų išdavimą gavimas internetu ir pasitikrinimas internete dėl tokių dokumentų išdavimo eigos? ,
,,,,,,enum,,,1,,,,Taip,
,,,,,,,,,2,,,,Ne / neatsakė,
,,,,,b5_4b,integer,,b5a.8,,4,open,,"Kaip jūs vertinate 10 balų skalėje šios elektroninės paslaugos kokybę, t.y. Pateikiamos informacijos aiškumą, naudingumą bei patogumą naudotis?",
,,,,,,enum,,,1,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,2,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,3,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,4,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,5,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,6,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,7,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,8,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,9,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,10,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,99,,,,N/N,
,,,,,b5_5a,integer,,b5a.9,,4,open,,Ar per paskutinius 12 mėnesių jūs naudojotės tokia elektronine paslauga – kelių transporto priemonių registravimo paslaugos?,
,,,,,,enum,,,1,,,,Taip,
,,,,,,,,,2,,,,Ne / neatsakė,
,,,,,b5_5b,integer,,b5a.10,,4,open,,,
,,,,,,enum,,,1,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,2,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,3,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,4,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,5,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,6,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,7,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,8,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,9,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,10,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,99,,,,N/N,
,,,,,b5_6a,integer,,b5a.11,,4,open,,Ar per paskutinius 12 mėnesių jūs naudojotės tokia elektronine paslauga – statybos leidimų ir kitų su statyba susijusių dokumentų gavimas internetu? ,
,,,,,,enum,,,1,,,,Taip,
,,,,,,,,,2,,,,Ne / neatsakė,
,,,,,b5_6b,integer,,b5a.12,,4,open,,,
,,,,,,enum,,,1,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,2,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,3,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,4,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,5,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,6,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,7,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,8,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,9,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,10,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,99,,,,N/N,
,,,,,b5_7a,integer,,b5b.1,,4,open,,"Ar per paskutinius 12 mėnesių jūs naudojotės tokia elektronine paslauga – skundų, pranešimų apie nusikaltimus pateikimas policijai internetu? ",
,,,,,,enum,,,1,,,,Taip,
,,,,,,,,,2,,,,Ne / neatsakė,
,,,,,b5_7b,integer,,b5b.2,,4,open,,,
,,,,,,enum,,,1,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,2,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,3,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,4,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,5,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,6,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,7,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,8,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,9,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,10,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,99,,,,N/N,
,,,,,b5_8a,integer,,b5b.3,,4,open,,"Ar per paskutinius 12 mėnesių jūs naudojotės tokia elektronine paslauga – leidinių, publikacijų, esančių viešosiose bibliotekose, paieška, užsakymas, gavimas ir grąžinimas?",
,,,,,,enum,,,1,,,,Taip,
,,,,,,,,,2,,,,Ne / neatsakė,
,,,,,b5_8b,integer,,b5b.4,,4,open,,,
,,,,,,enum,,,1,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,2,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,3,,,,Labai žema kokybė/Labai aukšta kokybė,
,,,,,,,,,4,,,,Labai žema kokybė/Labai aukšta kokybė,
