id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/vat/organizmai,,,,,,,,,,,,,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,manifest,,,,,https://github.com/atviriduomenys/manifest/issues/,,
,,,,,,,,,,,,,,
,,,,Tyrimas,,,id,,,4,open,,Pateikiama informacija apie kenksmingųjų organizmų tyrimų rezultatus per tam tikrą laikotarpį.,
,,,,,id,string,,,,4,open,,Įrašo identifikatorius,
,,,,,padalinys,string,,,,4,open,,Patikrinimą atlikęs teritorinis padalinys,
,,,,,,enum,,,"""Kauno oro uosto pasienio kontrolės punkto fitosanitarijos postas (skyrius)""",,,,,
,,,,,,,,,"""Klaipėdos regioninis skyrius""",,,,,
,,,,,,,,,"""Vilniaus regioninis skyrius""",,,,,
,,,,,,,,,"""Kauno regioninis skyrius""",,,,,
,,,,,,,,,"""Panevėžio regioninis skyrius""",,,,,
,,,,,,,,,"""Alytaus regioninis skyrius""",,,,,
,,,,,,,,,"""Telšių regioninis skyrius""",,,,,
,,,,,,,,,"""Marijampolės regioninis skyrius""",,,,,
,,,,,,,,,"""Šiaulių regioninis skyrius""",,,,,
,,,,,,,,,"""Utenos regioninis skyrius""",,,,,
,,,,,,,,,"""Tauragės regioninis skyrius""",,,,,
,,,,,,,,,"""Klaipėdos jūrų uosto pasienio kontrolės punkto fitosanitarijos postas (skyrius)""",,,,,
,,,,,,,,,"""Fitosanitarijos skyrius""",,,,,
,,,,,buvo_tirta,string,,,,4,open,,Tyrimo objektas,
,,,,,,enum,,,"""Bakterijos""",,,,,
,,,,,,,,,"""Nematodai""",,,,,
,,,,,,,,,"""Grybai""",,,,,
,,,,,,,,,"""Vabzdžiai""",,,,,
,,,,,,,,,"""Piktžolių sėklos""",,,,,
,,,,,,,,,"""Virusai""",,,,,
,,,,,,,,,"""Erkės""",,,,,
,,,,,,,,,"""Piktžolės""",,,,,
,,,,,,,,,"""Fitoplazmos""",,,,,
,,,,,rajonas,string,,,,4,open,,Rajonas (pagal tikrinimo vietą),
,,,,,tikrinimas,date,D,,,4,open,,Patikrinimo akto data,
,,,,,vieta,string,,,,3,open,,Tikrinimo vietos pavadinimas,
,,,,,objektas,string,,,,1,open,,Tikrinimo vietos pavadinimas,
,,,,,kiekis,number,,,,4,open,,Tikrinamo objekto bendras kiekis,
,,,,,matavimo_vnt,string,,,,4,open,,Tikrinamo objekto kiekio matavimo vienetai,
