id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/vat/sert_sekl,,,,,,,,,,,,,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,manifest,,,,,https://github.com/atviriduomenys/manifest/issues/,,
,,,,,,,,,,,,,,
,,,,Sekla,,,id,,,4,open,,"Pateikiama informacija apie sertifikuotos sėklos augalo rūšį, veislę, kategoriją, kiekį, kg",
,,,,,id,string,,,,4,open,,Identifikacinis numeris,
,,,,,grupe,string,,,,4,open,,Augalo grupė,
,,,,,,enum,,,"""Javai""",,,,,
,,,,,,,,,"""Pašariniai augalai""",,,,,
,,,,,,,,,"""Aliejiniai ir pluoštiniai augalai""",,,,,
,,,,,,,,,"""Sėjamieji grikiai""",,,,,
,,,,,rusis,string,,,,3,open,,Augalo rūšies pavadinimas,
,,,,,veisle,string,,,,4,open,,Augalo veislės pavadinimas,
,,,,,kategorija,string,,,,3,open,,Kategorijos kodas,
,,,,,kiekis,number,U,,,4,open,,Sėklos kiekis,
