id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/rc/ais/fa_skolininkai,,,,,,,,,,,,Antstolių informacinės sistemos (AIS) duomenys apie skolininkus fizinius asmenis,"AIS duomenys apie skolininkus fizinius asmenis (pagal gyvenamosios vietos savivaldybes, išieškojimo dalyką, išieškotina sumą, bylų kiekį). Antstolių informacinės sistemos (AIS) pirminiai duomenys (RAW DATA) apie skolininkus. Duomenų geografinė imtis — visa šalies teritorija. Brandos lygis — III. Atnaujinimo dažnumas — kas 3 mėn. Duomenų formatas — CSV. Licencija — CC BY 4.0"
,,,,,,,,,,,,,,
,,,,FASkolininkas,,,nr,,,4,,,Antstolių informacinės sistemos (AIS) duomenys apie skolininkus fizinius asmenis,
,,,,,nr,integer,,,,4,open,,Eilės numeris šiame duomenų rinkinyje,
,,,,,savivaldybe,ref,/datasets/gov/rc/ar/savivaldybe/Savivaldybe,,,4,open,,"Savivaldybės, kurioje deklaruota skolininko (fizinio asmens) gyvenamoji vieta, kodas iš Adresų registro (kai gyvenamoji vieta nenurodyta - -1)",
,,,,,amziaus_grupe,string,,,,4,open,,"Asmens, iš kurio vykdomas išieškojimas, amžiaus grupė (0-24 - kai amžius nuo 0 iki 24 metų, 25-34 - kai amžius nuo 25 iki 34 metų, 35-44 - kai amžius nuo 35 iki 44 metų, 45-54 - kai amžius nuo 45 iki 54 metų, 55-64 - kai amžius nuo 55 iki 64 metų, 65-84 - kai amžius nuo 65 iki 84 metų, 85+ - kai amžius nuo 85 metų, Nenustatyta - kai amžius nenurodytas)",
,,,,,,enum,,,"""0-24""",,,,Kai skolininko amžiaus grupė yra nuo 0 iki 24 metų,
,,,,,,,,,"""25-34""",,,,Kai skolininko amžiaus grupė yra nuo 25 iki 34 metų,
,,,,,,,,,"""35-44""",,,,Kai skolininko amžiaus grupė yra nuo 35 iki 44 metų,
,,,,,,,,,"""45-54""",,,,Kai skolininko amžiaus grupė yra nuo 45 iki 54 metų,
,,,,,,,,,"""55-64""",,,,Kai skolininko amžiaus grupė yra nuo 55 iki 64 metų,
,,,,,,,,,"""65-84""",,,,Kai skolininko amžiaus grupė yra nuo 65 iki 84 metų,
,,,,,,,,,"""85+""",,,,Kai skolininko amžiaus grupė yra 85 ir daugiau metų,
,,,,,,,,,"""Nenustatyta""",,,,Kai skolininko amžiaus grupės amžius nenurodytas ,
,,,,,isieskojimo_dalykas,ref,/datasets/gov/rc/ais/busenu_dalyku_klasifikatorius/Dalykas,,,4,open,,Išieškojimo dalyko kodas iš AIS išieškojimo dalykų klasifikatoriaus,
,,,,,bylu_kiekis,string,,,,3,open,,"Vykdomų bylų kiekis (sugrupuotas pagal savivaldybę, asmens amžiaus grupę ir išieškojimo dalyką)",
,,,,,skolu_suma,integer,,,,3,open,,"Vykdomų bylų bendra skolų suma (sugrupuota pagal savivaldybę, asmens amžiaus grupę ir išieškojimo dalyką)",
