id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/rrt/ships,,,,,,,,,,,,,
,,ships,,,,csv,,https://opendata.rrt.lt/sms/SHIPS.csv,"tabular(sep: "";"")",,,,,
,,,,Ship,,,id,,,4,,,,
,,,,,id,integer,,ID,,4,open,,,
,,,,,ship_name,string,,SHIP_NAME,,3,open,,Laivo pavadinimas arba registro numeris,
,,,,,callsign,string,,CALLSIGN,,4,open,,Šaukinys,
,,,,,mmsi,integer,,MMSI,,4,open,,MMSI numeris,
,,,,,sel_num,integer,,SEL_NUM,,4,open,,Atrankiojo kvietimo numeris,
,,,,,licence_no,string,,LICENCE_NO,,4,open,,Leidimo numeris,
,,,,,valid_from,date,D,VALID_FROM,,4,open,,Leidimo galiojimo pradžia,
,,,,,valid_to,date,D,VALID_TO,,4,open,,Leidimo galiojimo pabaiga,
,,,,,equipment_name,string,,EQUIPMENT_NAME,,3,open,,Įrangos pavadinimas,
,,,,,power,number,W,POWER,,4,open,,Įrangos siųstuvo galia,
,,,,,emission_class,string,,EMISSION_CLASS,,3,open,,Spinduliavimo klasė,
,,,,,frequency_band,string,,FREQUENCY_BAND,,3,open,,Dažnis arba dažnių juosta,
