id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/rc/jar/isregistruoti,,,,,,,,,,,,Juridinių asmenų registre išregistruoti juridiniai asmenys (raw data),"Iš Lietuvos Respublikos juridinių asmenų registro išregistruotų juridinių asmenų duomenų rinkinys(juridinius asmenis apibūdinantys duomenys (kodas, pavadinimas, įregistravimo data). Individualių įmonių, komanditinių ūkinių bendrijų, tikrųjų ūkinių bendrijų pavadinimai nuasmeninti"
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,,,,,,,,,,,
,,,,IsregistruotasJuridinisAsmuo,,,ja_kodas,,,4,,,,
,,,,,ja_kodas,integer,,,,4,open,,Juridinio asmens kodas juridinių asmenų registre,
,,,,,ja_pavadinimas,string,,,,3,open,,Juridinio asmens pavadinimas juridinių asmenų registre,
,,,,,reg_data,date,D,,,4,open,,Juridinio asmens įregistravimo juridinių asmenų registre data,
,,,,,forma,ref,/datasets/gov/rc/jar/formos_statusai/Forma,,,4,open,,Juridinio asmens formos kodas iš jar formų klasifikatoriaus,
,,,,,isreg_data,date,D,,,4,open,,Juridinio asmens išregistravimo iš juridinių asmenų registro data,
,,,,,formavimo_data,date,D,,,4,open,,Duomenų formavimo data,
