id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/vsdfv/nedarbo_ismokos,,,,,,,,,,,,,
,,sodranedarboismokos,,,,csv,,https://atvira.sodra.lt/downloads/lt-eur/nedarbo_ismokos.zip,"self.extract(""zip"")[""nedarbo_ismokos.csv""]",,,,,
,,,,NedarboIsmokos,,,,,,,,,,
,,,,,metu_menuo,date,,METU_MENUO,,4,open,,mėnuo,Mėnuo
,,,,,uz_pilna_men,string,,UZ_PILNA_MEN,,3,open,,ar išmoka uš pilną mėnesį?,Išmoka mokama už visas mėnesio dienas arba nevisas
,,,,,,enum,,,"""Už nepilną mėnesį""",,,,Darbo išmokos už nepilną mėnesį,
,,,,,,,,,"""Už pilną mėnesį""",,,,Darbo išmokos už pilną mėnesį,
,,,,,savivaldybe,string,,SAVIVALDYBE,,3,open,,savivaldybė,Savivaldybė
,,,,,lytis,string,,LYTIS,,3,open,,lytis,Lytis
,,,,,amzius,string,,AMZIUS,,3,open,,amžius,Amžius
,,,,,ismokos_dydis_eur,currency,EUR,ISMOKOS_DYDIS_EUR,,4,open,,"išmokos dydis, Eur","Išmokos dydis, Eur"
,,,,,gaveju_sk,number,,GAVEJU_SK,,3,open,,gavėjų skaičius,Gavėjų skaičius
,,,,,prisk_suma_eur,currency,EUR,PRISK_SUMA_EUR,,4,open,,"priskaičiuota suma, Eur","Priskaičiuota suma, Eur"
,,,,,mok_trukme_sum,number,,MOK_TRUKME_SUM,,3,open,,"mokėjimo trukmė, mėn.","Mokėjimo trukmė, mėn."
