id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/rc/nirvar/neveiksnus_pagal_neveiksnumo_sritis,,,,,,,,,,,,NIRVAR statistika apie teismo tvarka neveiksniais pripažintus asmenis pagal neveiksnumo sritis,
,,,,,,,,,,,,,,
,,,,NeveiksnusNeveiksnumoSritis,,,srities_pavadinimas,,,3,,,NIRVAR statistika apie teismo tvarka neveiksniais pripažintus asmenis pagal neveiksnumo sritis,
,,,,,srities_pavadinimas,string,,,,3,open,,Neveiksnumo srities pavadinimas,
,,,,,neveiksniu_asm_skaicius,string,,,,3,open,,Neveiksnių asmenų skaičius,
