id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/muitine/prekiu_kodai,,,,,,,,,,,,,
,,,,,,prefix,ns,,,,,http://rep.xmlstandards.eu/icdts/LT/schemas/ReferenceData.xsd,,
,,,,,,,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,16LT,,,,xml,,https://www.lrmuitine.lt/mport/other_files/AtviriDuom_klasifikatoriai/16LT.xml,,,,,,
,,,,Commodity,,,code,/ns:ReferenceData/ns:CommodityCode,,4,,,,
,,,,,code,string,,@code,,4,open,,Prekės kodas,10 simbolių kodas
,,,,,indents,number,,@indents,,3,open,,Įtrauka,
,,,,,commodity,ref,Commodity,,"code, indents",1,open,,Platesnė prekių grupė,
,,,,,suffix,string,,@suffix,,4,open,,Sufiksas,2 simbolių kodas
,,,,,import,boolean,,@import,,4,open,,Taikymo importo procedūroms požymis,
,,,,,export,boolean,,@export,,4,open,,Taikymo eksporto procedūroms požymis,
,,,,,excise,boolean,,@excise,,4,open,,Akcizinės prekės požymis,
,,,,,valid_from,date,10D,@validFrom,,4,open,,Galiojimo pradžia,
,,,,,valid_to,date,10D,@validTo,,4,open,,Galiojimo pabaiga,
,,,,,description_lt,string,,ns:CodeDescription[@languageCode="LT"]/@description,,2,open,,Aprašymas (LT),
,,,,,,comment,type,,"update(property: ""description@lt"", type: ""text"")",4,open,spinta:204,,
,,,,,description_en,string,,ns:CodeDescription[@languageCode="EN"]/@description,,2,open,,Aprašymas (EN),
,,,,,,comment,type,,"update(property: ""description@en"", type: ""text"")",4,open,spinta:204,,
