id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/vmi/gyventoju_pajamos,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,GyventojuPajamos,,,,,,,,,Duomenys apie mokėtojo deklaruotas pajamas,
,,,,,eil_num,integer,,,,4,open,,Pajamų kilmės kodo eilės numeris,
,,,,,metai,integer,,,,2,open,,Metai,
,,,,,sav_kodas,ref,/datasets/gov/rc/ar/savivaldybe/Savivaldybe,,,4,open,,Savivaldybės kodas,
,,,,,sav_pavadinimas,string,,,,4,open,,Savivaldybės pavadinimas,
,,,,,kodas_gpmi,string,,,,4,open,,GPM klasifikatorius,
,,,,,,enum,,,"B",,,,Darbo pajamos ir socialinės išmokos,
,,,,,,,,,"C",,,,Individualios veiklos pajamos,
,,,,,,,,,"D",,,,Turto pajamos,
,,,,,,,,,"E",,,,Palūkanos,
,,,,,,,,,"F",,,,Kitos pajamos,
,,,,,lytis,enum,,,"M",4,open,,Moteris,
,,,,,,,,,"V",,,,Vyras,
,,,,,kodas,string,,,,2,open,,Pajamų kilmės kodas,
,,,,,suma,number,,,,3,open,,Suma,"Pritaikyti konfidencialumo metodai: Viršaus perkodavimas (sąlyginių išskirčių vidurkinimas), lokalus reikšmių slėpimas ir atsitiktinis apvalinimas. Jei išskirtis viena - tą išskirtį slepiame į null reikšmę"
,,,,,,comment,type,,"update(type: ""money, ref: ""EUR"")""",4,open,spinta:40,,
,,,,,aprasas,string,,,,3,open,,Pajamų kilmės aprašas,
