id,dataset,resource,base,model,property,type,ref,source,prepare,level,access,uri,title,description
,datasets/gov/nma/isimtine_parama,,,,,,,,,,,,,
,,,,,,prefix,spinta,,,,,https://github.com/atviriduomenys/spinta/issues/,,
,,,,IsimtineParama,,,,,,3,,,"Lietuvos kaimo plėtros programos 2014-2020 priemonė ""Išimtinė laikina parama ūkininkams ir MVĮ""",
,,,,,pavadinimas,string,,,,3,open,,Priemonės pavadinimas,
,,,,,tipas,string,,,,4,open,,Pareiškėjo tipas,
,,,,,,enum,,,"""Fizinis""",,,,Fizinis asmuo,
,,,,,,,,,"""Juridinis""",,,,Juridinis asmuo,
,,,,,lytis,string,,,,4,open,,Pareiškėjo lytis,
,,,,,,enum,,,"""V""",,,,Vyras,
,,,,,,,,,"""M""",,,,Moteris,
,,,,,rajonas,string,,,,3,open,,Rajonas,
,,,,,suma_eur,number,,,,4,open,,Išmokėta suma,
,,,,,,comment,type,,"update(type: ""money, ref: ""EUR"")""",4,open,spinta:40,,
